intersect	slope	p	BH	func	func_type	dataset
-7.50730219042218e-05	0.0146530779351454	0.0106705878429653	0.0260741768009426	K02024	kos	ERP012177 | CRC
0.00553600758299675	-0.00271178599882073	0.0534062677870403	0.10455910655353	K02028	kos	ERP012177 | CRC
0.00110837615520773	-0.00552625885333296	0.00979162196364553	0.0242698322175829	K02032	kos	ERP012177 | CRC
0.00579648247486826	-0.00776758957281736	0.0020639603230088	0.00625933065278485	K02036	kos	ERP012177 | CRC
-7.51607050721125e-05	0.0656363595630061	2.1176490631561e-06	3.56010567139287e-05	K02043	kos	ERP012177 | CRC
-0.000239896050931724	0.0131833623707194	0.0210482190667878	0.0468635971544603	K02045	kos	ERP012177 | CRC
-0.000288012661973925	0.0158682795721959	0.0106713064105582	0.0260741768009426	K02046	kos	ERP012177 | CRC
-0.000259524929940851	0.0151301113395485	0.0152433855011934	0.0355423661937374	K02047	kos	ERP012177 | CRC
-0.000250320793715494	0.0143639820092993	0.00217112476319737	0.00652885217189616	K02048	kos	ERP012177 | CRC
-0.00253677871109007	0.00249796283280794	0.0862570822849346	0.157324238129755	K02049	kos	ERP012177 | CRC
-0.000110478537217773	0.00818284529626003	0.0648333272104454	0.123746046177074	K02055	kos	ERP012177 | CRC
-0.00140007928584862	0.00146500416691581	0.150033427302058	0.249293021432611	K02056	kos	ERP012177 | CRC
-0.000185484621454227	0.0109424211756462	3.95626381722954e-05	0.000208818091551835	K02058	kos	ERP012177 | CRC
-0.000122479216719587	0.0396663514831104	0.000602067817195714	0.00215555144428095	K02062	kos	ERP012177 | CRC
-0.000118658320825244	0.0343766488185367	0.00113546083324527	0.00375978416906598	K02063	kos	ERP012177 | CRC
-0.000117692545064152	0.0336168947686615	0.00128960169480615	0.00418444186286752	K02064	kos	ERP012177 | CRC
-0.000903261558670807	0.00916427225679537	0.00766806753763853	0.0197775616312634	K02065	kos	ERP012177 | CRC
-0.00108732179722983	0.0112037968530972	0.00169193079141469	0.005265297700982	K02066	kos	ERP012177 | CRC
-0.00115022600282432	0.0134071568275566	0.000424579705031729	0.00158619149061773	K02067	kos	ERP012177 | CRC
-0.00218093406638649	0.00284491190896829	0.0781282355626275	0.144890093129733	K02073	kos	ERP012177 | CRC
-6.11385194492306e-05	-0.0364954121852122	0.000416928488577541	0.00156137868200145	K02075	kos	ERP012177 | CRC
-5.73698670626695e-05	-0.0452326563260049	0.0232019632404524	0.0509740101494787	K02076	kos	ERP012177 | CRC
-4.59941506384493e-05	-0.031187857622733	1.34652517204776e-06	2.76454725588567e-05	K02077	kos	ERP012177 | CRC
-0.00841060612478869	0.00693526071552844	0.00101982811743121	0.00341414319255469	K02078	kos	ERP012177 | CRC
-0.000126306280366373	0.0430285631960569	0.0401275871601815	0.0818426393069196	K02079	kos	ERP012177 | CRC
0.000177987124509081	-0.0150851994549603	0.00151449422403057	0.00480003633845754	K02082	kos	ERP012177 | CRC
-6.336397487655e-05	-0.0156909822926603	0.037182605840246	0.0768495728724906	K02086	kos	ERP012177 | CRC
-7.83765869129683e-05	0.038382956657518	0.000224984829587116	0.000918143895588582	K02099	kos	ERP012177 | CRC
-0.00183601827817122	0.0507072114630227	3.25379616137259e-05	0.000178418164360144	K02100	kos	ERP012177 | CRC
-0.000364330876815755	0.0101613882004798	0.0158420737591725	0.03677199711984	K02103	kos	ERP012177 | CRC
-0.000352069315850641	0.036077707613703	0.000402682637627703	0.00151413892916738	K02116	kos	ERP012177 | CRC
-0.00324712962639714	0.00664597563655516	0.00440760581447569	0.0122462820234534	K02117	kos	ERP012177 | CRC
-0.00328309640992024	0.006732440641075	0.00441454019095394	0.0122582085493874	K02118	kos	ERP012177 | CRC
-0.00336102820902528	0.00685878452472525	0.00551992489297323	0.0149082954036064	K02120	kos	ERP012177 | CRC
-0.000344114716773873	0.0111923569310564	0.0257935114061316	0.0558738995912468	K02121	kos	ERP012177 | CRC
-0.00195196582482249	0.00420477933114111	0.0891865478396545	0.162157359708463	K02122	kos	ERP012177 | CRC
-0.00364387971540756	0.00745151577388841	0.00270302571435525	0.00791295855811253	K02123	kos	ERP012177 | CRC
-0.00363528272040313	0.00743413986865302	0.00284592013472925	0.00828196486902824	K02124	kos	ERP012177 | CRC
0.00217969913743792	-0.00497255654416405	0.125904673609869	0.215889758148482	K02160	kos	ERP012177 | CRC
-7.50216912853066e-05	0.0446151755699699	0.0322993724658319	0.0677527523695569	K02167	kos	ERP012177 | CRC
-0.00057647616756964	0.0173523302786269	0.0021604023220717	0.00650082151388631	K02169	kos	ERP012177 | CRC
-0.00019088576812335	0.0484867162744758	4.72080233424902e-05	0.000242038926308458	K02170	kos	ERP012177 | CRC
-0.00541625776585373	0.0122020345746875	0.0258256532067975	0.0559174199157911	K02171	kos	ERP012177 | CRC
-0.00343408283253037	0.0077591650065731	0.0862079319683915	0.157324238129755	K02172	kos	ERP012177 | CRC
-7.50156586140524e-05	0.0172571471678017	0.0472357727524723	0.0940257338358951	K02173	kos	ERP012177 | CRC
-0.00966721172556512	0.0244509853829845	0.010236795925374	0.0252116417694986	K02182	kos	ERP012177 | CRC
-0.00446408813912707	0.00870977400483601	0.0101791569891841	0.0251096695533302	K02188	kos	ERP012177 | CRC
-0.00373881570063677	0.00761861935574727	0.027174438689945	0.05818615390925	K02189	kos	ERP012177 | CRC
-0.00244687916551237	0.00442996408817551	0.0922865701379632	0.16681327831716	K02190	kos	ERP012177 | CRC
-0.00035104141873478	0.0114928836441405	0.1363685009225	0.230090852465601	K02191	kos	ERP012177 | CRC
-7.51280229666598e-05	0.0511489845327563	2.89843642999254e-05	0.000162424456946442	K02192	kos	ERP012177 | CRC
-0.000194362285931013	0.0186867099140427	0.00994308510651541	0.0245927051675008	K02193	kos	ERP012177 | CRC
-0.000180663480125929	0.0298504552047341	6.35947614561897e-05	0.000311923565704778	K02194	kos	ERP012177 | CRC
-0.00023833371338947	0.0255679496732212	0.000341251748930789	0.00131512301913527	K02195	kos	ERP012177 | CRC
-7.51351433034128e-05	0.0470647005200384	9.18703100139954e-05	0.00042039274010349	K02196	kos	ERP012177 | CRC
-0.000171644746486898	0.0275122521608102	0.000191687287202403	0.000799846234369739	K02197	kos	ERP012177 | CRC
-0.000129710618961537	0.0155595967539716	0.00451812928060532	0.0125084247386687	K02198	kos	ERP012177 | CRC
-7.51160605477409e-05	0.0367826124364857	0.000540439004077099	0.00196523274209854	K02199	kos	ERP012177 | CRC
-7.5021286230696e-05	0.0114923710634664	0.0197829605529592	0.0443016105046963	K02200	kos	ERP012177 | CRC
-7.68251010259705e-05	0.0252500962261733	0.0833604590148997	0.153245851754808	K02204	kos	ERP012177 | CRC
-0.00384651961647837	0.0141301594220789	2.98557773229005e-05	0.000166303489529722	K02217	kos	ERP012177 | CRC
0.00207448009832856	-0.0099745852834861	0.0221395119046812	0.0489644114574455	K02221	kos	ERP012177 | CRC
-0.00391737689825096	0.00763827685394902	0.011339245274109	0.0274460605487041	K02224	kos	ERP012177 | CRC
-0.00525021010940552	0.0113862035551432	0.000277316110413869	0.00109510361899604	K02226	kos	ERP012177 | CRC
-0.00302448082873802	0.00582471743568766	0.0719490860427947	0.13521415927038	K02227	kos	ERP012177 | CRC
-0.000371393584613856	0.00761881815334877	0.136324502884189	0.230090852465601	K02230	kos	ERP012177 | CRC
-0.00363480985235509	0.0070284009856635	0.0262060330237985	0.0565299829058228	K02231	kos	ERP012177 | CRC
-0.00334037528521634	0.00644588703252492	0.0302283290992308	0.0639286449500598	K02232	kos	ERP012177 | CRC
-0.00406354208382786	0.00796822022304927	0.00906233975362395	0.0227293278144947	K02233	kos	ERP012177 | CRC
3.28857197323969e-05	-0.0155744376698511	0.0150126101176664	0.0350747789254644	K02240	kos	ERP012177 | CRC
-5.27253491159638e-05	-0.0330576186550105	0.0012893779607845	0.00418444186286752	K02242	kos	ERP012177 | CRC
5.84384678026027e-05	-0.0193522850275143	0.00532637905648455	0.0144444177802971	K02243	kos	ERP012177 | CRC
-6.58254205222028e-05	-0.0267232492050996	0.00622370891072813	0.0165490024904175	K02245	kos	ERP012177 | CRC
-7.5092093291833e-05	0.0688948457353645	1.17874633510481e-06	2.50103064941659e-05	K02255	kos	ERP012177 | CRC
-0.000148009458346024	0.0610619780384328	4.83436133583279e-06	5.35356482058811e-05	K02257	kos	ERP012177 | CRC
-0.000148808904235633	0.0617302158443625	4.28570395931195e-06	4.8501625295628e-05	K02297	kos	ERP012177 | CRC
-0.000144141551053709	0.0574952745658221	7.96578785995367e-06	6.26663351618925e-05	K02298	kos	ERP012177 | CRC
-0.000139168347777675	0.0536718999367078	2.50928071815703e-05	0.000145737299464819	K02299	kos	ERP012177 | CRC
-0.000148808904235633	0.0617302158443625	4.28570395931195e-06	4.8501625295628e-05	K02300	kos	ERP012177 | CRC
-0.000165551474165745	0.0243404947334421	3.72267579227347e-05	0.000199000180600794	K02302	kos	ERP012177 | CRC
-0.000176689614991503	0.0851922994975228	6.502168041367e-06	5.85101427307576e-05	K02303	kos	ERP012177 | CRC
-0.00473308865774311	0.00423349333780564	0.136042646086593	0.229708106929328	K02314	kos	ERP012177 | CRC
-0.00529585091778475	0.00335004024387532	0.0270729699184755	0.0580132686303278	K02315	kos	ERP012177 | CRC
-0.006963456288677	0.00680452355058848	0.0601263645360178	0.116002632618346	K02316	kos	ERP012177 | CRC
-7.51607050721125e-05	0.0656363595630061	2.1176490631561e-06	3.56010567139287e-05	K02317	kos	ERP012177 | CRC
-0.0085779969131784	0.00699572044107095	0.101954989913925	0.181601210441693	K02335	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02336	kos	ERP012177 | CRC
-0.000128556317597515	0.043419789604721	1.55962731803109e-06	3.05344757622964e-05	K02339	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02344	kos	ERP012177 | CRC
-0.00015954562913145	0.0353491078394779	0.000514576768867481	0.00188002850987804	K02345	kos	ERP012177 | CRC
-0.00740720569903254	0.0072986850401099	0.150059355358035	0.249293021432611	K02356	kos	ERP012177 | CRC
-0.00657118399614515	0.00795235975996237	0.000162668521538459	0.000691192252690887	K02358	kos	ERP012177 | CRC
-0.000409595010595572	0.0119300440283631	0.0352643246453626	0.0732765187436105	K02361	kos	ERP012177 | CRC
-7.5092093291833e-05	0.0688948457353645	1.17874633510481e-06	2.50103064941659e-05	K02362	kos	ERP012177 | CRC
-7.51026774462369e-05	0.0482022433750719	4.58039186454279e-05	0.00023614464723865	K02363	kos	ERP012177 | CRC
-7.51061692594611e-05	0.0639202584637032	2.88435095078631e-06	4.14346390453513e-05	K02364	kos	ERP012177 | CRC
-0.000882653769785685	0.0125436246533382	0.00085165590902439	0.00291637152610566	K02377	kos	ERP012177 | CRC
-0.000103500349991136	0.0172560640106566	0.00552813117378383	0.0149087875841938	K02379	kos	ERP012177 | CRC
-0.00488246740130003	0.0239672274253892	0.00177358951016937	0.00549729814775276	K02380	kos	ERP012177 | CRC
-0.000126365939221039	0.0428759073058166	4.38152051847977e-05	0.000227662432315186	K02386	kos	ERP012177 | CRC
-0.000278355931959045	0.0141429479957878	0.00277162584335239	0.00808826661204722	K02387	kos	ERP012177 | CRC
-0.000286647238891228	0.014719415879521	0.00156824544667151	0.00493696159145838	K02388	kos	ERP012177 | CRC
-0.000178305852812298	0.0154312223392356	0.00077664838163572	0.00270341222114759	K02389	kos	ERP012177 | CRC
-0.0003387688007531	0.013288828816465	0.00123672187740985	0.00404396723832395	K02390	kos	ERP012177 | CRC
-0.000131665003943158	0.0472949886749192	1.22600892896599e-06	2.5740639956571e-05	K02391	kos	ERP012177 | CRC
-0.000227267554977338	0.0054324747183351	0.0274319593700143	0.0586563555192932	K02392	kos	ERP012177 | CRC
-0.000115566737398539	0.0338661420982876	0.000107841342429328	0.000487228655182164	K02393	kos	ERP012177 | CRC
-0.00015337997426075	0.0327835944001515	0.000139348472172018	0.000601466893840154	K02394	kos	ERP012177 | CRC
-0.000109536901799458	0.0223453765095118	1.11811282491236e-06	2.50103064941659e-05	K02395	kos	ERP012177 | CRC
-0.0001716277551271	0.00505832839620739	0.104904028177269	0.185926161475373	K02396	kos	ERP012177 | CRC
-0.000227280725818968	0.0135509976590649	0.0160129775848951	0.0371129950019548	K02397	kos	ERP012177 | CRC
-0.000131809194892578	0.0474630968569963	5.73141778452399e-05	0.000283818340663728	K02398	kos	ERP012177 | CRC
-0.000164856414040251	0.075095090495899	4.03493225124058e-07	1.30826091860257e-05	K02399	kos	ERP012177 | CRC
-0.000326489674518251	0.0172062800345612	6.6361856348063e-05	0.000320748972348971	K02400	kos	ERP012177 | CRC
-0.000295248544669929	0.0149204694723151	0.00110721870466268	0.00367751953445586	K02401	kos	ERP012177 | CRC
-0.000158019430292451	0.0693698106530896	1.12606327970969e-06	2.50103064941659e-05	K02402	kos	ERP012177 | CRC
-0.000158019430292451	0.0693698106530896	1.12606327970969e-06	2.50103064941659e-05	K02403	kos	ERP012177 | CRC
-0.000309069835214275	0.0157169614568822	0.000379466179451651	0.00143639448705722	K02405	kos	ERP012177 | CRC
-0.000185072043468824	0.00256217545023456	0.0826763131245211	0.152229401943563	K02406	kos	ERP012177 | CRC
-0.000294751679796954	0.0141004344604735	0.000319705810506626	0.00124240783982474	K02407	kos	ERP012177 | CRC
-0.000336033843546643	0.0184615039023881	7.55377049178636e-05	0.000358379295315836	K02409	kos	ERP012177 | CRC
-0.000358702584606867	0.0163573959111351	0.00061695402502989	0.00220205128933745	K02410	kos	ERP012177 | CRC
-0.000214611334181452	0.0181073469163904	0.00217276721198673	0.00652955949716218	K02411	kos	ERP012177 | CRC
-0.000264126038002504	0.0140804614022763	0.00212623859025152	0.00641049191602796	K02412	kos	ERP012177 | CRC
-0.000241932420988957	0.0430747334844711	0.000140874932731545	0.000607490416240122	K02413	kos	ERP012177 | CRC
-0.000287613758502998	0.0447160310854238	1.17954417687383e-06	2.50103064941659e-05	K02414	kos	ERP012177 | CRC
-0.000120651488881138	0.0381068211192586	0.000117534111075346	0.000521133381825012	K02415	kos	ERP012177 | CRC
-0.000326151632681724	0.0171850588636654	0.000183206721939104	0.000768606862384666	K02416	kos	ERP012177 | CRC
-0.000251952417907753	0.0113367997203333	0.00287308915173534	0.00834761030936255	K02417	kos	ERP012177 | CRC
-0.000167689641383481	0.0774608769699781	2.86655884604142e-08	1.66260413070403e-06	K02418	kos	ERP012177 | CRC
-0.000268190054119113	0.0132190075574093	0.00473545313281212	0.0130400608523728	K02419	kos	ERP012177 | CRC
-0.000267403340460279	0.0131651724171525	0.00482151028598304	0.0132457674816203	K02420	kos	ERP012177 | CRC
-0.000221014230442769	0.0151863684584293	0.00143423305363348	0.00458006976521633	K02421	kos	ERP012177 | CRC
-0.000254075988619332	0.0153479773715063	0.00559991577429503	0.0150716990677082	K02422	kos	ERP012177 | CRC
-7.50796877029289e-05	0.0498702975647862	0.024224877884452	0.0528957333571092	K02423	kos	ERP012177 | CRC
-0.000308789328020838	0.0221210573126674	5.13635782826709e-05	0.000258489157517997	K02424	kos	ERP012177 | CRC
-0.000164856414040251	0.075095090495899	4.03493225124058e-07	1.30826091860257e-05	K02425	kos	ERP012177 | CRC
-0.000706016401377172	0.0153591848137148	0.000266278819868232	0.00105691507629478	K02426	kos	ERP012177 | CRC
-0.000206112589877469	0.0297902438969079	0.000139022002765622	0.000600616473773262	K02427	kos	ERP012177 | CRC
-7.51461904990771e-05	0.0269207080405654	0.00235793879940671	0.00704043502525556	K02430	kos	ERP012177 | CRC
-0.000373306453651327	0.0109884014437298	0.00125682078063423	0.00410101858097246	K02431	kos	ERP012177 | CRC
0.00185474167824325	-0.00575943311099865	0.0574663045254906	0.111379972012647	K02434	kos	ERP012177 | CRC
-7.50511777026447e-05	0.0599332292808066	0.00013450920739931	0.00058493226085548	K02436	kos	ERP012177 | CRC
-0.000813189034717824	0.00946416233518153	0.00391770411382992	0.0110170588413157	K02437	kos	ERP012177 | CRC
-7.52468649248981e-05	0.0624253892872899	3.77550066460736e-06	4.61008502204688e-05	K02438	kos	ERP012177 | CRC
-0.000132314289358572	0.0478787515575661	0.00022465129965056	0.000917589815474119	K02439	kos	ERP012177 | CRC
0.0002072870097232	-0.0086389110383051	0.0196992367094723	0.0441414838123966	K02440	kos	ERP012177 | CRC
-0.000140978189174487	0.0550675650955555	1.5242756722321e-05	9.51902977006317e-05	K02441	kos	ERP012177 | CRC
-0.000223530867937544	0.011917799293663	0.00261249610439191	0.00767699931879572	K02443	kos	ERP012177 | CRC
-0.000198819852948727	0.0283542798733084	0.00118007555949722	0.00388612533432724	K02444	kos	ERP012177 | CRC
-0.000635976250917523	0.0125227088826507	0.00262896207931972	0.00772049623293892	K02445	kos	ERP012177 | CRC
-0.000586041348723197	0.0209980743232264	3.14721185484662e-05	0.000173639274750158	K02446	kos	ERP012177 | CRC
-7.57512922244414e-05	0.0607686088563755	0.00859318479861622	0.021823961393311	K02450	kos	ERP012177 | CRC
-7.50210418494553e-05	0.0530009320005641	0.0196724562095468	0.0441393601606854	K02452	kos	ERP012177 | CRC
-7.95679953475765e-05	0.0234775526008804	0.0675911088466432	0.128428642525972	K02455	kos	ERP012177 | CRC
-7.50116422603115e-05	0.0453453100545969	0.0308814586133999	0.0651318036209889	K02457	kos	ERP012177 | CRC
-8.07836977272378e-05	0.0296775551846734	0.0644728998638261	0.12315942995807	K02458	kos	ERP012177 | CRC
-8.04619301919205e-05	0.0280297137164983	0.0730141191935002	0.136717317618176	K02459	kos	ERP012177 | CRC
-7.49947288967348e-05	0.0316029805460512	0.0714311162157378	0.134404046731964	K02460	kos	ERP012177 | CRC
-7.50116422603115e-05	0.0453453100545969	0.0308814586133999	0.0651318036209889	K02461	kos	ERP012177 | CRC
-7.50615607424688e-05	0.0534689824253096	0.000348284065521347	0.00133606488029867	K02466	kos	ERP012177 | CRC
-7.5092093291833e-05	0.0688948457353645	1.17874633510481e-06	2.50103064941659e-05	K02467	kos	ERP012177 | CRC
-7.50615607424688e-05	0.0534689824253096	0.000348284065521347	0.00133606488029867	K02468	kos	ERP012177 | CRC
0.0101058875876016	-0.00704276478698587	0.00397592680522241	0.0111470092907746	K02469	kos	ERP012177 | CRC
0.00719966519573713	-0.00497790977820671	0.0454348684609553	0.0908305858073384	K02470	kos	ERP012177 | CRC
-0.000739204138997707	0.0171553476718398	0.0363845219963648	0.0753343070339727	K02471	kos	ERP012177 | CRC
-0.000184607222660089	0.0138565011977947	0.000647123374107915	0.00229560585310453	K02472	kos	ERP012177 | CRC
-0.000184795149654667	0.0083346418449619	0.135141321704484	0.228435603901204	K02473	kos	ERP012177 | CRC
-0.000290163815147472	0.0118564460897572	0.00121254323100173	0.0039761134924721	K02477	kos	ERP012177 | CRC
-0.000119055083101848	0.0278317896879987	7.33299710115706e-06	5.92771891103986e-05	K02478	kos	ERP012177 | CRC
-0.000450002482292994	0.00733581383973144	0.0723209101617512	0.135747986711378	K02481	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02485	kos	ERP012177 | CRC
-7.50450906623452e-05	0.127110386409479	2.60975892514732e-08	1.58723996133707e-06	K02487	kos	ERP012177 | CRC
-0.00120081551823747	0.0169984447617898	9.19068034479476e-06	6.80992504890202e-05	K02492	kos	ERP012177 | CRC
-0.000141904671961226	0.0558865634618193	1.23674816974875e-05	8.23315854753832e-05	K02494	kos	ERP012177 | CRC
-0.000347120929903497	0.0370232583891587	9.4098980171026e-06	6.91948126772679e-05	K02495	kos	ERP012177 | CRC
-7.52573308494228e-05	0.0613917753615607	4.558434510442e-06	5.1337709049638e-05	K02496	kos	ERP012177 | CRC
-7.52280249440442e-05	0.0552667127329019	1.34095814970651e-05	8.76344480934959e-05	K02498	kos	ERP012177 | CRC
0.00117238896476836	-0.00490539520631054	0.143099063702316	0.239185754891479	K02499	kos	ERP012177 | CRC
-0.00458623066980123	0.00971621551896902	0.00300605302296498	0.00867958060146701	K02502	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02504	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02505	kos	ERP012177 | CRC
-7.51017537367621e-05	0.0738006957435247	4.90531009490543e-07	1.47796356106242e-05	K02506	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02507	kos	ERP012177 | CRC
-7.51215451617532e-05	0.0355999991967446	0.0558220726881559	0.108510438740278	K02508	kos	ERP012177 | CRC
-7.51387963667295e-05	0.0310352629147878	0.0526173828138948	0.103266009347845	K02509	kos	ERP012177 | CRC
-7.50794471852085e-05	0.0229113474319061	0.124769058500113	0.214179959837411	K02511	kos	ERP012177 | CRC
-0.00146325974984813	0.0102035235464643	0.000379530095071585	0.00143639448705722	K02517	kos	ERP012177 | CRC
-0.000140978189174487	0.0550675650955555	1.5242756722321e-05	9.51902977006317e-05	K02521	kos	ERP012177 | CRC
-0.000662051067807579	0.0144965480895129	0.00095863435753866	0.00323495521380319	K02523	kos	ERP012177 | CRC
-4.91826885302687e-05	-0.0100747065025604	0.0970476686507895	0.174130387679684	K02525	kos	ERP012177 | CRC
-0.000119375513927366	0.00859712614944922	0.0130045246696428	0.0309282390913083	K02526	kos	ERP012177 | CRC
-0.00142306583689321	0.0157550943524228	0.000108469674611789	0.00048945426833689	K02527	kos	ERP012177 | CRC
-0.00127131251589059	0.000587260269598253	0.13222890153139	0.224494000404555	K02529	kos	ERP012177 | CRC
0.000235418336600866	-0.0180821578965546	0.000201633568574441	0.000833850051858649	K02530	kos	ERP012177 | CRC
-0.000174179318733337	0.0309279849878512	5.12123480410289e-05	0.000258007920641014	K02533	kos	ERP012177 | CRC
-0.00106908559572319	0.02499101309809	6.40383429577385e-06	5.85101427307576e-05	K02535	kos	ERP012177 | CRC
-0.00134110179974531	0.0119466472823586	0.000696271076508694	0.00245493753419479	K02536	kos	ERP012177 | CRC
-0.000563110241528459	0.00759202549909458	0.0323875713725848	0.0678790188088821	K02548	kos	ERP012177 | CRC
-0.00292677152837116	0.0144042998674398	0.0431348548978586	0.0869442774657097	K02552	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02553	kos	ERP012177 | CRC
-0.000314133885133115	0.0537316375183315	0.000337732175842839	0.00130372487180597	K02554	kos	ERP012177 | CRC
-0.000345250180352411	0.0136154235830261	0.0016521668151637	0.00515191802577927	K02556	kos	ERP012177 | CRC
-0.000533747248063981	0.014237855895164	8.75900181995222e-05	0.000402792551482441	K02557	kos	ERP012177 | CRC
-0.000269908410675623	0.0344947058686868	1.52189960142069e-05	9.51902977006317e-05	K02558	kos	ERP012177 | CRC
-0.000197249087729811	0.0511485476856067	2.8980048675718e-05	0.000162424456946442	K02560	kos	ERP012177 | CRC
-7.51607050721125e-05	0.0656363595630061	2.1176490631561e-06	3.56010567139287e-05	K02562	kos	ERP012177 | CRC
0.0221742030934154	-0.022230806055612	0.00065729545328549	0.00232458148113161	K02563	kos	ERP012177 | CRC
-0.000131377716451401	0.0470992208976405	5.37833010579839e-05	0.000268049964456547	K02565	kos	ERP012177 | CRC
-7.65833398051749e-05	0.0418757228610107	7.98185432773243e-06	6.26663351618925e-05	K02567	kos	ERP012177 | CRC
-7.51383367600336e-05	0.0637239034918022	1.96227613345674e-05	0.000117816836017651	K02568	kos	ERP012177 | CRC
-7.51476161205251e-05	0.0663689429318638	1.27911176333235e-05	8.46658856185749e-05	K02569	kos	ERP012177 | CRC
-7.51424279979983e-05	0.0676271867466877	5.3192794163365e-05	0.000265963970816825	K02570	kos	ERP012177 | CRC
-7.51624561785595e-05	0.0768127163050474	1.85791504471179e-05	0.000112689226241342	K02572	kos	ERP012177 | CRC
-7.52875244894859e-05	0.0198672553673148	0.00131443528903179	0.00425016009833277	K02573	kos	ERP012177 | CRC
-7.56542165289857e-05	0.0464833331866479	2.1128942906858e-07	7.90631411998556e-06	K02574	kos	ERP012177 | CRC
-0.00011816083709272	0.022663421224597	8.56599840287103e-06	6.56962522137547e-05	K02575	kos	ERP012177 | CRC
-4.00227804910773e-05	-0.00980930038257517	0.117785306544177	0.204285248192344	K02584	kos	ERP012177 | CRC
0.000448897265388684	-0.0206316988584439	0.0813809282235434	0.150321459775972	K02586	kos	ERP012177 | CRC
0.000175047071577093	-0.0246138065933631	0.0842728659142976	0.154494704797448	K02590	kos	ERP012177 | CRC
0.000198659819770308	-0.0349587248975352	0.0013974248400921	0.00448103058605897	K02591	kos	ERP012177 | CRC
0.000142305964963717	-0.0434628944039438	0.119042526264091	0.205949784438994	K02592	kos	ERP012177 | CRC
0.000277463289815317	-0.0232803981985607	0.0428357540578248	0.0864540664759927	K02594	kos	ERP012177 | CRC
-0.00024703133174812	0.0106915695763381	0.0449132355903747	0.0899178892124685	K02598	kos	ERP012177 | CRC
0.00649175424159616	-0.0121924420682485	6.60051938909769e-07	1.8674640222813e-05	K02601	kos	ERP012177 | CRC
-7.50396832723366e-05	0.034401521317862	0.0657633305020632	0.125314929580934	K02609	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02610	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02611	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02612	kos	ERP012177 | CRC
-0.0043567805519938	0.016924850478389	5.0437481422477e-05	0.000254380341087275	K02614	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02615	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02616	kos	ERP012177 | CRC
-7.50644496126591e-05	0.0335354366580765	0.0612651124266849	0.118003371382241	K02617	kos	ERP012177 | CRC
-7.50522031591519e-05	0.0405787353253459	0.0411268249714802	0.0834770200645967	K02618	kos	ERP012177 | CRC
-0.00068343828676949	0.0145461422849354	0.00335029699001255	0.00956638648225121	K02619	kos	ERP012177 | CRC
-0.00442012712320505	0.00493685466856647	0.0113772638256355	0.0275093820484361	K02647	kos	ERP012177 | CRC
-0.00147561740325795	0.00481993932266485	0.0642718747461916	0.122825987982837	K02653	kos	ERP012177 | CRC
-0.00365732658083105	0.00747650477440756	0.00685027656565766	0.0179781013940337	K02654	kos	ERP012177 | CRC
-0.000538778394929886	0.00554327189545155	0.0374988698177461	0.0773310026463741	K02669	kos	ERP012177 | CRC
-0.000145229146681082	0.0587554363234944	7.318697635899e-06	5.92648464756917e-05	K02679	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02680	kos	ERP012177 | CRC
-7.5092093291833e-05	0.0688948457353645	1.17874633510481e-06	2.50103064941659e-05	K02681	kos	ERP012177 | CRC
-0.000145491466501786	0.058881499665163	7.16244850669619e-06	5.85101427307576e-05	K02682	kos	ERP012177 | CRC
-7.67772000785941e-05	0.044547297045526	2.87569301127646e-05	0.000162424456946442	K02686	kos	ERP012177 | CRC
-0.0062715500791968	0.0114613249695889	0.00256492411876944	0.00755794376671138	K02687	kos	ERP012177 | CRC
-0.000173642194113302	0.0827195483073314	8.82886883823658e-06	6.64325521665975e-05	K02688	kos	ERP012177 | CRC
-0.000141828668020979	0.0558289251295325	1.24281014361986e-05	8.26166055357616e-05	K02742	kos	ERP012177 | CRC
0.000440678360362312	-0.00897407516295666	0.0084111533399611	0.0213967935841116	K02744	kos	ERP012177 | CRC
